manufacturer_name,model_name,production_start_date,production_end_date,recall_start_date,affected_count,recall_reason,vehicle_type
메르세데스 벤츠,GLC 250 d 4MATIC,2017-07-29,2017-07-29,2020-08-28,1,"SOS 비상 전화 시스템(eCall)을 위한 통신 모듈 소프트웨어에 오류가 있습니다. SOS비상 전화 시스템(eCall): 운전자가 사고 발생 시 자동적으로 또는 SOS 버튼을 수동적으로 눌러 메르세데스-벤츠 비상 센터와 비상 전화로 통화가 가능하며, 현재 차량 위치 등의 차량 데이터가 메르세데스-벤츠 비상 센터로 전송됩니다. 이를 통하여 사고 발생 시 구조팀의 신속한 구조가 실행될 수 있습니다. SOS 비상 전화 시스템(eCall)을 위한 통신 모듈 소프트웨어에 오류가 있는 경우 SOS비상 전화 시스템(eCall)이 작동되지 않을 수 있습니다.",SUV
메르세데스 벤츠,AMG GLC 43 4MATIC,2017-08-21,2018-02-24,2020-08-28,7,"SOS 비상 전화 시스템(eCall)을 위한 통신 모듈 소프트웨어에 오류가 있습니다. SOS비상 전화 시스템(eCall): 운전자가 사고 발생 시 자동적으로 또는 SOS 버튼을 수동적으로 눌러 메르세데스-벤츠 비상 센터와 비상 전화로 통화가 가능하며, 현재 차량 위치 등의 차량 데이터가 메르세데스-벤츠 비상 센터로 전송됩니다. 이를 통하여 사고 발생 시 구조팀의 신속한 구조가 실행될 수 있습니다. SOS 비상 전화 시스템(eCall)을 위한 통신 모듈 소프트웨어에 오류가 있는 경우 SOS비상 전화 시스템(eCall)이 작동되지 않을 수 있습니다.",SUV
메르세데스 벤츠,GLC 220 d 4MATIC,2017-08-09,2018-01-05,2020-08-28,10,"SOS 비상 전화 시스템(eCall)을 위한 통신 모듈 소프트웨어에 오류가 있습니다. SOS비상 전화 시스템(eCall): 운전자가 사고 발생 시 자동적으로 또는 SOS 버튼을 수동적으로 눌러 메르세데스-벤츠 비상 센터와 비상 전화로 통화가 가능하며, 현재 차량 위치 등의 차량 데이터가 메르세데스-벤츠 비상 센터로 전송됩니다. 이를 통하여 사고 발생 시 구조팀의 신속한 구조가 실행될 수 있습니다. SOS 비상 전화 시스템(eCall)을 위한 통신 모듈 소프트웨어에 오류가 있는 경우 SOS비상 전화 시스템(eCall)이 작동되지 않을 수 있습니다.",SUV
BMW,BMW X7 xDrive30d,2020-07-10,2020-07-10,2020-08-28,5,"2020년 7월 10일 생산된 BMW X7 xDrive30d, X5 M50d 차량에서 스타트 모터 고정볼트와 관련한 제작결함이 발견 되었습니다. 스타트 모터를 엔진에 장착시키는 생산공정에서 조립 오류로 스타트 모터* 고정볼트를 부 정확하게 체결하여 플라이 휠**과 간섭이 발생할 수 있습니다. *스타트 모터: 엔진의 시동을 위해 플라이 휠을 돌려주는 전기 모터 **플라이 휠: 엔진의 시동을 위해 크랭크축과 연결된 장치로, 스타트 모터가 작동 시 플라이 휠의 기어와 맞물려 회전",SUV
BMW,BMW X5 M50d,2020-07-10,2020-07-10,2020-08-28,1,"2020년 7월 10일 생산된 BMW X7 xDrive30d, X5 M50d 차량에서 스타트 모터 고정볼트와 관련한 제작결함이 발견 되었습니다. 스타트 모터를 엔진에 장착시키는 생산공정에서 조립 오류로 스타트 모터* 고정볼트를 부 정확하게 체결하여 플라이 휠**과 간섭이 발생할 수 있습니다. *스타트 모터: 엔진의 시동을 위해 플라이 휠을 돌려주는 전기 모터 **플라이 휠: 엔진의 시동을 위해 크랭크축과 연결된 장치로, 스타트 모터가 작동 시 플라이 휠의 기어와 맞물려 회전",SUV
현대자동차,싼타페(TM PE),2020-06-17,2020-08-21,2020-09-04,2097,원격 스마트 주차 보조(RSPA) 기능 작동 시 ESC 모듈 내부 신호 처리 오류로 간헐적으로 제동이 되지 않는 결함 ※ 원격 스마트 주차 보조(RSPA) : 운전자가 하차 상태에서 원격으로 주차/출차를 할 수 있게 해주는 주차 편의 시스템 ※ 자동차 안정성 제어 장치(ESC) : 각 센서 정보를 이용하여 차량의 자세가 불안정할 경우 각 바퀴의 제동력 및 엔진 토크를 제어하여 제동/조향 안정성을 유지하는 장치,SUV
기아,쏘렌토(MQ4),2020-02-26,2020-07-16,2020-09-04,10205,원격 스마트 주차 보조(RSPA) 기능 작동 시 ESC 모듈 내부 신호 처리 오류로 간헐적으로 제동이 되지 않는 결함 ※ 원격 스마트 주차 보조(RSPA) : 운전자가 하차 상태에서 원격으로 주차/출차를 할 수 있게 해주는 주차 편의 시스템 ※ 자동차 안정성 제어 장치(ESC) : 각 센서 정보를 이용하여 차량의 자세가 불안정할 경우 각 바퀴의 제동력 및 엔진 토크를 제어하여 제동/조향 안정성을 유지하는 장치,SUV
현대자동차,GV80(JX1),2019-12-31,2020-09-08,2020-09-17,8783,고압펌프 가공 시 발생된 버(burr)로 인해 구동부 마모 및 연료 압력 형성 불량으로 연료 공급이 되지 않을 수 있음 ※ 버(burr) : 금속재료 가공 시 발생되는 흠집,SUV
혼다코리아,ODYSSEY,2017-06-19,2019-10-15,2020-09-18,2424,가. 슬라이딩 도어 외부 핸들 케이블에 장착된 방수를 위한 커버에 틈이 발생됨. 나 .비나 세차 등으로 방수를 위한 커버의 틈을 통해 케이블 내부로 물이 침투될 수 있 고 기온이 매우 낮은 날씨에는 케이블 내부로 침투된 물이 동결 될 수 있음.,MPV/미니밴
혼다코리아,ODYSSEY,2018-04-24,2019-06-11,2020-09-18,1755,"가. 차량용 디스플레이 제어 시스템의 프런트 컨트롤 박스 내부 제어 프로그램이 부적절하여 후진으로 변속하여도, 차량 디스플레이에 후방 카메라 영상이 표시되지 않거나 표시되기까지 2초 이상 걸릴 수 있음. 나. 해당 결함은 FMVSS 111조의 S5.5.3항 “후진 개시 후 2초 이내 표시” 및 S5.5.5항 “후방 카메라 영상 가시성 유지” 조건을 충족시키지 못하여 제작결함 시정 조치함.",MPV/미니밴
혼다코리아,ODYSSEY,2017-06-19,2019-10-15,2020-09-18,2424,"가. 계기판 에 접속되는 통신 네트워크 상태가 불안정하여 다량의 화상 정보 등이 동시에 통신하는 경우, CPU 의 정보처리 능력이 부족하여 계기판의 차량 속도 등의 표시 또는 차량 디스플레이와 후방 카메라 영상 을 표시할 수 없음. 나. 해당 결함은 FMVSS 101조의 S2항 ""계기판 표시기 의 가시성 및 인식 보장"", 111 조의 S5.5.5항 ""후방 카메라영상 의 가시성 유지"" 조건을 충족시키지 못하여 제작결함 시정 조치를 진행.",MPV/미니밴
혼다코리아,ODYSSEY,2018-04-24,2019-10-15,2020-09-18,1755,"가. 증상1- 후방 카메라 커버에 크랙이 발생하여 렌즈에 물이 침투하여 렌즈가 흐려져 화면이 보기 힘들어 지며 기판에 부식이 발생할 경우 화면이 표시되지 않음. 증상2 -렌즈 내의 회로가 부적절하여 후방 카메라 화면이 표시되지 않음. 나. 해당 결함은 FMVSS 111 조의 S5.5.5 항 ""후방 카메라 영상의 가시성 유지""” 조건을 충족시키지 못하여 제작결함 시정 조치.",MPV/미니밴
포드,2020년식 Explorer,2019-08-24,2020-01-16,2020-09-25,6,시트 업체에서 시트 제작시 생산라인에서 운전석/조수석 시트 등받이 배치를 잘못하여 볼트 및 너트 중 하나 이상이 부적절한 힘(토크)으로 체결됨,SUV
BMW,BMW X5 xDrive45e iPerformance,2020-07-20,2020-08-07,2020-09-29,26,"당사의 문서번호『BGK-2020-A61-138』로 제출한 PHEV차량의 고전압 배터리 시정조치계획사전보고와 관련하여 BMW 독일본사로부터 추가적인 점검 방법과 점검 결과에 따른 기술적 조치 사항에 대한 내용을 전달 받아 정식 보고 드립니다. 점검 방법의 경우 고객에게 기 판매된 차량에 대해서는 고전압 배터리의 충전이력을 점검하여 80%이상 충전 이력이 확인된 차량은 고객에게 인도하여 차량 운행이 가능하도록 인도하는 방식에서 80%이상의 충전이력을 확인하고 확인된 차량에 한 하여 완전충전(100%) 기록이 차량에 수록되어 있는 경우에만 고객에게 인도하며 정상판정 기준의 충전이력이 확인되지 않은 차량의 경우 고전압 배터리 셀 모듈을 교체합니다. 또한 고객에게 판매되지 않은 차량에 대해서는 고전압 배터리를 완전 충전시킨 뒤 2시간동안 그대로 두고 35% 수준까지 방전시킨 뒤 전용 진단기를 통해 고장메모리의 수록 여부를 판독하여 고장메모리가 확인되면 고전압 배터리 셀 모듈을 교체 합니다. 판매 전 차량을 점검하는 과정에서 화재발생 시 해당 차량은 폐기 될 예정입니다. 금번 시정조치 사유는 기 사전보고 드렸던 내용과 동일하게, 고전압 배터리 팩 용접 시 발생하는 이물질을 제거하기 위한 세척 공정이 불 충분하여 고전압 배터리 팩 내에 이물질이 남아있을 수 있습니다. 이물질의 크기, 위치 등에 따라 충전 시 고전압 배터리의 팽창에 따른 배터리 팩과 이물질간 눌림이 발생하여 첫 번째 충전에서 80%이상 충전 시 고전압 배터리가 단락 되며 드문 경우 화재발생 가능성이 확인 되어 해당 시정조치를 실시합니다.",SUV
메르세데스 벤츠,GLK 220 CDI 4MATIC,2011-10-04,2013-10-31,2020-10-08,2779,"공급 업체의 열처리(경화) 공정이 불충분하여, 전방 차축 프로펠러 샤프트1의 유니버셜 조인트의 경도가 부족하게 제작되었을 수 있습니다. 또한, 해당 부품의 운송 중 불충분한 운송 포장으로 인하여 유니버셜 조인트의 십자축 가동 표면이 손상되었을 수 있습니다. 십자축 가동 표면의 손상으로 인해 전방 차축 유니버셜 조인트의 베어링이 마모가 발생될 수 있고, 그 결과 베어링의 간극이 커져서 오일 누유가 발생될 수 있습니다. 이러한 경우 베어링이 제대로 작동되지 않아 소음과 진동을 발생시킬 수 있습니다. 이러한 상황에서 운행을 지속적으로 하는 경우 충분한 경도가 확보되지 않은 유니버셜 조인트의 플랜지가 파손될 수 있습니다.",SUV
현대자동차,코나 전기차 (OS EV),2017-09-29,2020-03-13,2020-10-16,25564,코나 전기차 OS EV ) 일부 차량에서 만 충 후 주차 중 고전압배터리부에서 일부 배터리셀 제조불량에 의한 내부 단락 합선 으로 차량 화재 발생 가능성,SUV
메르세데스 벤츠,GLB 250 4MATIC,2019-05-16,2020-01-07,2020-10-23,6,공급업체의 생산 공정상 오류로 인해 리어스포일러가 사양에 맞지 않게 제작되었을 수 있습니다. 리어스포일러의 상부 커버가 스포일러 본체에 제대로 용접이 되지 않았을 수 있습니다.,SUV
메르세데스 벤츠,GLB 220,2019-05-21,2020-01-03,2020-10-23,6,공급업체의 생산 공정상 오류로 인해 리어스포일러가 사양에 맞지 않게 제작되었을 수 있습니다. 리어스포일러의 상부 커버가 스포일러 본체에 제대로 용접이 되지 않았을 수 있습니다.,SUV
메르세데스 벤츠,GLB 200 d,2019-05-16,2019-06-12,2020-10-23,2,공급업체의 생산 공정상 오류로 인해 리어스포일러가 사양에 맞지 않게 제작되었을 수 있습니다. 리어스포일러의 상부 커버가 스포일러 본체에 제대로 용접이 되지 않았을 수 있습니다.,SUV
기아,카니발(KA4),2020-08-18,2020-09-29,2020-10-23,82,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,MPV/미니밴
기아,카니발(KA4),2020-07-31,2020-10-06,2020-10-23,4896,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,MPV/미니밴
현대자동차,싼타페(TM PE),2020-07-31,2020-09-22,2020-10-23,1907,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,SUV
기아,쏘렌토(MQ4),2020-07-30,2020-10-06,2020-10-23,542,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,SUV
BMW,BMW X5 xDrive45e iPerformance,2020-06-02,2020-07-21,2020-10-26,131,"‘자동차 및 자동차부품의 성능과 기준에 관한 규칙’ 제40조의3(주차등) 조항에 따르면, 길이가 600센티미터 이하, 너비가 200센티미터 이하인 자동차에 주차등 설치를 허용하고 있으며, 설치 하려는 때에는 별표6의32 기준을 충족할 것을 요구하고 있습니다. 그리고 동 규칙 제47조 제3항에 따르면, 제40조의3에 규정되지 아니한 등화나 반사기 등을 설치하는 것은 금지되고 있습니다. *주차등: 이면도로 등에 주차된 차량의 추돌사고 등을 방지하기 위한 목적으로 차량의 위치를 알리고자 주차 후 좌측 또는 우측의 후미등을 켤 수 있도록 하는 기능",SUV
BMW,BMW X5 xDrive40i,2018-10-23,2020-07-18,2020-10-26,372,"‘자동차 및 자동차부품의 성능과 기준에 관한 규칙’ 제40조의3(주차등) 조항에 따르면, 길이가 600센티미터 이하, 너비가 200센티미터 이하인 자동차에 주차등 설치를 허용하고 있으며, 설치 하려는 때에는 별표6의32 기준을 충족할 것을 요구하고 있습니다. 그리고 동 규칙 제47조 제3항에 따르면, 제40조의3에 규정되지 아니한 등화나 반사기 등을 설치하는 것은 금지되고 있습니다. *주차등: 이면도로 등에 주차된 차량의 추돌사고 등을 방지하기 위한 목적으로 차량의 위치를 알리고자 주차 후 좌측 또는 우측의 후미등을 켤 수 있도록 하는 기능",SUV
BMW,BMW X5 xDrive40d,2020-07-07,2020-07-27,2020-10-26,9,"‘자동차 및 자동차부품의 성능과 기준에 관한 규칙’ 제40조의3(주차등) 조항에 따르면, 길이가 600센티미터 이하, 너비가 200센티미터 이하인 자동차에 주차등 설치를 허용하고 있으며, 설치 하려는 때에는 별표6의32 기준을 충족할 것을 요구하고 있습니다. 그리고 동 규칙 제47조 제3항에 따르면, 제40조의3에 규정되지 아니한 등화나 반사기 등을 설치하는 것은 금지되고 있습니다. *주차등: 이면도로 등에 주차된 차량의 추돌사고 등을 방지하기 위한 목적으로 차량의 위치를 알리고자 주차 후 좌측 또는 우측의 후미등을 켤 수 있도록 하는 기능",SUV
